line,sentence,word,sLength,frequency,logFrequency,author,title,year
35,Specialmente co la giuventù.,la,4,683,6.52649485957079,gasparin,o_florense_natal_natal,2019
35,Specialmente co la giuventù.,giuventù,4,1,0,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,i,8,628,6.4425401664681985,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,ze,8,239,5.476463551931511,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,sempre,8,36,3.58351893845611,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,picai,8,1,0,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,su,8,55,4.007333185232471,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,pa,8,18,2.8903717578961645,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,sto,8,43,3.7612001156935624,gasparin,o_florense_natal_natal,2019
36,I ze sempre picai su pa sto senolar.,senolar,8,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",se,10,254,5.537334267018537,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",ghe,10,307,5.726847747587197,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",te,10,192,5.2574953720277815,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",parli,10,1,0,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",i,10,628,6.4425401664681985,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",te,10,192,5.2574953720277815,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",varda,10,9,2.1972245773362196,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",gnanca,10,66,4.189654742026425,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",in,10,236,5.4638318050256105,gasparin,o_florense_natal_natal,2019
37,"Se ghe te parli, i te varda gnanca in fàcia.",fàcia,10,8,2.0794415416798357,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",ben,42,72,4.276666119016055,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",mi,42,161,5.081404364984463,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",gò,42,38,3.6375861597263857,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",el,42,911,6.814542897259958,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",me,42,179,5.187385805840755,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",fiol,42,14,2.6390573296152584,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",pi,42,32,3.4657359027997265,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",vècio,42,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",el,42,911,6.814542897259958,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",se,42,254,5.537334267018537,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",senta,42,3,1.0986122886681098,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",in,42,236,5.4638318050256105,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",tola,42,3,1.0986122886681098,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",par,42,255,5.541263545158426,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",magnar,42,19,2.9444389791664403,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",mi,42,161,5.081404364984463,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",cato,42,8,2.0794415416798357,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",che,42,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",no'l,42,17,2.833213344056216,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",sà,42,11,2.3978952727983707,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",gnanca,42,66,4.189654742026425,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",cossa,42,53,3.970291913552122,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",che'l,42,108,4.68213122712422,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",mete,42,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",in,42,236,5.4638318050256105,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",boca,42,4,1.3862943611198906,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",parchè,42,46,3.828641396489095,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",el,42,911,6.814542897259958,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",dà,42,14,2.6390573296152584,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",na,42,212,5.356586274672012,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",sboconada,42,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",e,42,730,6.593044534142437,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",l'è,42,58,4.060443010546419,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",belche,42,26,3.258096538021482,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",là,42,80,4.382026634673881,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",ndrio,42,22,3.091042453358316,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",sfrugnar,42,1,0,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",su,42,55,4.007333185232471,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",pa,42,18,2.8903717578961645,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",sto,42,43,3.7612001156935624,gasparin,o_florense_natal_natal,2019
38,"– Ben, mi gò el me fiol pi vècio, el se senta in tola par magnar, mi cato che no'l sà gnanca cossa che'l mete in boca, parchè el dà na sboconada, e l'è belche là ndrio sfrugnar su pa sto senolar.",senolar,42,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",tasi,22,4,1.3862943611198906,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",comare,22,43,3.7612001156935624,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",che,22,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",l'altro,22,12,2.4849066497880004,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",dì,22,5,1.6094379124341003,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",mi,22,161,5.081404364984463,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",zera,22,34,3.5263605246161616,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",là,22,80,4.382026634673881,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",ntel,22,50,3.912023005428146,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",banco,22,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",e,22,730,6.593044534142437,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",gò,22,38,3.6375861597263857,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",sentio,22,5,1.6094379124341003,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",na,22,212,5.356586274672012,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",fèmena,22,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",che,22,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",la,22,683,6.52649485957079,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",gà,22,90,4.499809670330265,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",scuminsià,22,1,0,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",a,22,414,6.025865973825314,gasparin,o_florense_natal_natal,2019
39,"– Tasi, comare, che l'altro dì mi zera là ntel banco, e gò sentio na fèmena che la gà scuminsià a sberegar.",sberegar,22,1,0,gasparin,o_florense_natal_natal,2019
42,gò vardà in drio.,gò,4,38,3.6375861597263857,gasparin,o_florense_natal_natal,2019
42,gò vardà in drio.,vardà,4,4,1.3862943611198906,gasparin,o_florense_natal_natal,2019
42,gò vardà in drio.,in,4,236,5.4638318050256105,gasparin,o_florense_natal_natal,2019
42,gò vardà in drio.,drio,4,59,4.07753744390572,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",la,15,683,6.52649485957079,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",zera,15,34,3.5263605246161616,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",ndrio,15,22,3.091042453358316,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",parlar,15,22,3.091042453358316,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",co'l,15,13,2.5649493574615367,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",so,15,92,4.5217885770490405,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",omo,15,25,3.2188758248682006,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",ntel,15,50,3.912023005428146,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",senolar,15,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",e,15,730,6.593044534142437,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",là,15,80,4.382026634673881,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",vegnea,15,6,1.791759469228055,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",fora,15,42,3.7376696182833684,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",de,15,683,6.52649485957079,gasparin,o_florense_natal_natal,2019
45,"la zera ndrio parlar co'l so omo ntel senolar, e là vegnea fora de tuto.",tuto,15,34,3.5263605246161616,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",ben,19,72,4.276666119016055,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",ma,19,205,5.3230099791384085,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",assa,19,7,1.9459101490553132,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",che,19,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",me,19,179,5.187385805840755,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",toca,19,12,2.4849066497880004,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",ndar,19,33,3.4965075614664802,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",parchè,19,46,3.828641396489095,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",son,19,45,3.8066624897703196,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",belche,19,26,3.258096538021482,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",ndata,19,9,2.1972245773362196,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",en,19,4,1.3862943611198906,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",due,19,39,3.6635616461296463,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",loze,19,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",par,19,255,5.541263545158426,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",veder,19,28,3.332204510175204,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",el,19,911,6.814542897259958,gasparin,o_florense_natal_natal,2019
46,"– Ben, ma assa che me toca ndar, parchè son belche ndata en due loze par veder el prèssio.",prèssio,19,1,0,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,ma,11,205,5.3230099791384085,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,mi,11,161,5.081404364984463,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,pensea,11,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,che,11,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,i,11,628,6.4425401664681985,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,fusse,11,11,2.3978952727983707,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,pi,11,32,3.4657359027997265,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,barato,11,2,0.6931471805599453,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,quei,11,22,3.091042453358316,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,potaci,11,1,0,gasparin,o_florense_natal_natal,2019
47,Ma mi pensea che i fusse pi barato quei potaci li.,li,11,22,3.091042453358316,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",dopo,14,67,4.204692619390966,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",no,14,204,5.318119993844216,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",sò,14,15,2.70805020110221,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",gnanca,14,66,4.189654742026425,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",quel,14,34,3.5263605246161616,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",comprarghe,14,5,1.6094379124341003,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",parchè,14,46,3.828641396489095,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",i,14,628,6.4425401664681985,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",me,14,179,5.187385805840755,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",gà,14,90,4.499809670330265,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",mostrà,14,1,0,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",un,14,283,5.645446897643238,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",tresento,14,1,0,gasparin,o_florense_natal_natal,2019
48,"Dopo no sò gnanca quel comprarghe, parchè i me gà mostrà un tresento tipi.",tipi,14,1,0,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,ma,11,205,5.3230099791384085,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,mi,11,161,5.081404364984463,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,cato,11,8,2.0794415416798357,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,che,11,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,ghe,11,307,5.726847747587197,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,dao,11,8,2.0794415416798357,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,el,11,911,6.814542897259958,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,pi,11,32,3.4657359027997265,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,baratin,11,1,0,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,che,11,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
49,Ma mi cato che ghe dao el pi baratin che cato.,cato,11,8,2.0794415416798357,gasparin,o_florense_natal_natal,2019
50,"Dopo, pi tardi, che so pare el ghin dae un come che'l vol lù.",dopo,14,67,4.204692619390966,gasparin,o_florense_natal_natal,2019
50,"Dopo, pi tardi, che so pare el ghin dae un come che'l vol lù.",pi,14,32,3.4657359027997265,gasparin,o_florense_natal_natal,2019
50,"Dopo, pi tardi, che so pare el ghin dae un come che'l vol lù.",tardi,14,6,1.791759469228055,gasparin,o_florense_natal_natal,2019
50,"Dopo, pi tardi, che so pare el ghin dae un come che'l vol lù.",che,14,708,6.56244409369372,gasparin,o_florense_natal_natal,2019
